Date,UK,Germany,France,Japan,DJI,SP500,Italy,Spain,Sweden,Switzerland,Belgium,Greece,China,Korea,Australia,Mexico,Brazil
733907,4362.600098,4738.470215,3156.290039,9093.730469,8331.320312,893.070007,19271,8984.200195,757.66,5360,1978.369995,2124.03,2639.89,1380.949951,3710.800049,23405.929688,49446
733908,4348.100098,4737.5,3169.050049,9265.019531,8268.639648,882.880005,19548,8978.599609,764.771,5350.700195,2005.329956,2146.15,2645.26,1391.72998,3758.899902,23341.720703,49007
733911,4446.5,4851.959961,3245.389893,9038.69043,8504.080078,909.710022,19953,9159.299805,779.886,5435.100098,2049.669922,2171.26,2652.78,1386.680054,3721.600098,23935.490234,51463
733912,4482.299805,4959.620117,3274.959961,9290.290039,8474.849609,908.130005,20172,9341.599609,789.188,5498.799805,2078.75,2253.73,2676.68,1428.209961,3800.600098,24344.619141,51347
733913,4468.399902,5038.939941,3303.370117,9344.639648,8422.040039,903.469971,20525,9389.400391,783.716,5509.299805,2107.97998,2309.79,2651.41,1435.699951,3808.899902,24399.599609,51245
733914,4345.5,4900.669922,3217.409912,9264.150391,8292.129883,888.330017,19883,9225.299805,783.716,5509.299805,2056.370117,2251,2610.62,1421.650024,3804.699951,23821.259766,50087
733915,4365.299805,4918.75,3227.969971,9225.80957,8277.320312,887,20007,9308.599609,769.404,5409.299805,2064.639893,2280.15,2597.6,1403.75,3755.399902,24093.240234,50568
733919,4411.700195,4985.600098,3270.090088,9310.80957,8473.490234,910.330017,20297,9405.700195,773.7,5431.299805,2065.590088,2234.81,2588.57,1372.040039,3781.600098,24640.080078,51841
733920,4416.200195,5000.77002,3294.860107,9438.769531,8300.019531,893.059998,20312,9510.799805,773.684,5419.399902,2084.52002,2294.82,2632.93,1362.02002,3795.300049,24507.810547,51792
733921,4387.5,4932.879883,3263.699951,9451.389648,8403.799805,906.830017,20150,9435.5,771.822,5350.600098,2063.649902,2309.08,2632.93,1392.170044,3753.899902,24659.240234,53041
733922,4417.899902,4940.819824,3277.649902,9522.5,8500.330078,919.140015,19884,9424.299805,776.501,5349.700195,2071.370117,2327.47,2632.93,1395.890015,3813.300049,24331.710938,53198
733925,4506.200195,5142.560059,3379.48999,9677.75,8721.44043,942.869995,20511.7,9630.900391,801.57,5349.700195,2091.610107,2417.01,2721.28,1415.099976,3887.899902,25105.630859,54486
733926,4477,5144.060059,3378.040039,9704.30957,8740.870117,944.73999,20523.7,9664.799805,795.252,5432.200195,2084.899902,2427.45,2724.3,1412.849976,3948.100098,25183.830078,54000
733927,4383.399902,5054.529785,3309.649902,9741.669922,8675.240234,931.76001,20117.7,9464.799805,770.61,5384.700195,2066.540039,2408.75,2778.59,1414.890015,4009.300049,24651.320312,52087
733928,4386.899902,5064.799805,3312.030029,9668.959961,8750.240234,942.460022,20129.4,9454.599609,768.572,5422.200195,2063.02002,2338.9,2767.24,1378.140015,3932.5,24748.029297,53464
733929,4438.600098,5077.029785,3339.050049,9768.009766,8763.129883,940.090027,20170.1,9519,770.481,5398.899902,2071.389893,2372.26,2753.89,1394.709961,3969,24913.009766,53341
733933,4404.799805,4997.859863,3296.72998,9786.820312,8763.05957,942.429993,20070.6,9497.700195,769.671,5388.700195,2056.610107,2319.69,2787.89,1371.839966,3933.600098,25107.429688,53157
733934,4436.799805,5051.180176,3315.27002,9991.490234,8739.019531,939.150024,20299,9627.599609,787.111,5436.399902,2064.320068,2376.11,2816.25,1414.880005,4016.300049,25183.720703,53411
733936,4442,5069.240234,3326.139893,10135.820312,8799.259766,946.210022,20384.2,9714.400391,799.652,5521.799805,2070.189941,2401.57,2743.76,1428.589966,4061.5,25460.019531,53558
733939,4326,4889.939941,3219.580078,10039.669922,8612.129883,923.719971,19770.5,9518.700195,784.492,5400.100098,2008.97998,2390.45,2789.55,1412.420044,4030.399902,24899.689453,52034
733940,4328.600098,4890.720215,3213.949951,9752.879883,8504.669922,911.969971,19589.6,9497.900391,789.22,5377.100098,1995.589966,2279.96,2776.02,1399.150024,3957.899902,24224.830078,51206
733941,4278.5,4799.97998,3161.139893,9840.849609,8497.179688,910.710022,19023.1,9283.200195,773.991,5302.299805,1964.640015,2162.34,2810.12,1391.170044,3904.199951,24150.939453,51046
733942,4280.899902,4837.47998,3194.060059,9703.719727,8555.599609,918.369995,19233.8,9384,778.094,5376.799805,1980.829956,2182.07,2853.9,1375.76001,3887.399902,24340.650391,50903
733943,4345.899902,4839.459961,3221.27002,9786.259766,8539.730469,921.22998,19348,9580.900391,778.094,5421.600098,1997.709961,2233.9,2880.49,1383.339966,3894.399902,24274.720703,51374
733946,4234.100098,4693.399902,3123.25,9826.269531,8339.009766,893.039978,18541.3,9338.5,754.517,5310.399902,1948.420044,2143.37,2896.3,1399.709961,3910.800049,23314.679688,49495
733947,4230,4707.149902,3116.820068,9549.610352,8322.910156,895.099976,18464.1,9348.700195,753.937,5321.299805,1966.430054,2167.25,2892.7,1360.540039,3793,23496.390625,49814
733948,4280,4836.009766,3184.76001,9590.320312,8299.860352,900.940002,19040.6,9617.599609,783.479,5443.399902,2016.349976,2199.11,2922.3,1363.790039,3802.199951,23711.240234,49672
733949,4252.600098,4800.560059,3163.100098,9796.080078,8472.400391,920.26001,18940.6,9667.200195,779.119,5361.299805,2015.680054,2177.03,2925.05,1392.72998,3851.5,24245.710938,51515
733950,4241,4776.470215,3129.72998,9877.389648,8438.389648,918.900024,18831.5,9686.900391,786.819,5376,2013.319946,2162.65,2928.21,1394.530029,3899.5,24458.230469,51486
733953,4294,4885.089844,3193.679932,9783.469727,8529.379883,927.22998,19096.2,9845.700195,804.328,5443.5,2037.73999,2166.86,2975.31,1388.449951,3882.699951,24473.529297,52138
733954,4249.200195,4808.640137,3140.439941,9958.44043,8447,919.320007,19063.1,9787.799805,795.796,5404,2030.97998,2209.99,2959.36,1390.069946,3947.800049,24368.380859,51465
733955,4340.700195,4905.439941,3217,9939.929688,8504.05957,923.330017,19443.2,9903.700195,813.701,5472.899902,2073.97998,2236.98,3008.15,1411.660034,3872.300049,24524.009766,51544
733956,4234.299805,4718.490234,3116.409912,9876.150391,8280.740234,896.419983,18928.7,9643.5,792.454,5355.200195,2038.050049,2217.58,3060.25,1411.47998,3875.199951,24051.460938,51025
733960,4194.899902,4651.819824,3082.159912,9680.870117,8324.870117,898.719971,18558.5,9569,783.337,5354.100098,2009.97998,2187.02,3124.67,1428.939941,3784.199951,23742.490234,50622
733961,4187,4598.189941,3048.570068,9647.790039,8163.600098,881.030029,18321.3,9520,784.564,5329.200195,1994.810059,2202.83,3089.45,1434.199951,3767.800049,23359.939453,49457
733962,4140.200195,4572.649902,3009.709961,9420.75,8178.410156,879.559998,17947.4,9360.599609,777.477,5289.399902,1960.599976,2163.22,3080.77,1431.02002,3766,23468.980469,49178
733964,4127.200195,4576.310059,2983.100098,9287.280273,8146.52002,879.130005,17837,9344.900391,774.123,5237.799805,1964.23999,2106.13,3113.93,1428.619995,3790.600098,23656.259766,49221
733967,4202.100098,4722.339844,3052.080078,9050.330078,8331.679688,901.049988,18217.5,9567.400391,785.988,5315.299805,1993.589966,2103.67,3080.56,1378.119995,3738,23951.960938,49187
733968,4237.700195,4781.689941,3081.870117,9261.80957,8359.490234,905.840027,18450.5,9634,794.299,5365,2025.709961,2169.34,3145.16,1385.560059,3858.800049,24340.650391,48873
733969,4346.5,4928.439941,3171.27002,9269.25,8616.209961,932.679993,19130,9905.299805,820.93,5473.299805,2082.290039,2185.47,3188.55,1420.859985,3917.5,25336.330078,51297
