Date,UK,Germany,France,Japan,DJI,SP500,Italy,Spain,Sweden,Switzerland,Belgium,Greece,China,Korea,Australia,Mexico,Brazil
733495,5692.899902,6559.899902,4695.919922,12820.469727,12216.400391,1315.219971,31696,13442.400391,951.71,7239.399902,3700.409912,3973.69,3580.15,1701.829956,5401.200195,30089.900391,60452
733498,5702.100098,6534.970215,4707.069824,12525.540039,12262.889648,1322.699951,31616,13269,952.13,7224.299805,3719.52002,3985.97,3472.71,1703.98999,5409.700195,30912.990234,60968
733499,5852.600098,6720.330078,4866,12656.419922,12654.360352,1370.180054,32513,13699.099609,981.23,7494.299805,3816.72998,4063.89,3329.16,1702.25,5414.5,31787.679688,62775
733500,5915.899902,6777.439941,4911.970215,13189.360352,12608.919922,1367.530029,33140,13838.700195,996.91,7596.600098,3837.77002,4162.31,3347.88,1742.189941,5544.899902,31467.869141,63364
733501,5891.299805,6741.720215,4887.870117,13389.900391,12626.030273,1369.310059,33103,13738.900391,987.5,7516.200195,3783.580078,4100.18,3446.24,1763.630005,5645.799805,31689.609375,64175
733505,6014.799805,6821.029785,4944.600098,13450.230469,12612.429688,1372.540039,33617,13919.599609,993.34,7639.299805,3866.409912,4164.25,3599.62,1773.560059,5684.100098,31715.439453,64176
733506,5990.200195,6771.97998,4912.689941,13250.429688,12576.44043,1365.540039,33672,13759.400391,981.09,7568.100098,3857.399902,4087.89,3612.54,1754.709961,5634.399902,31726.859375,64540
733508,5965.100098,6704.319824,4859.419922,12945.299805,12581.980469,1360.550049,33522,13507.900391,969.89,7312.600098,3847.199951,4068.32,3471.74,1764.640015,5515.5,31649.050781,63527
733509,5895.5,6603.569824,4797.930176,13323.730469,12325.419922,1332.829956,33178,13278.299805,956.52,7259,3802.02002,4004.81,3492.89,1779.709961,5505.200195,31302.570312,62585
733512,5831.600098,6554.490234,4766.490234,12917.509766,12302.05957,1328.319946,32803,13160.299805,948.4,7139.5,3786.600098,3937.79,3296.67,1746.709961,5410.899902,31192.480469,62153
733513,5906.899902,6585.049805,4780.680176,12990.580078,12362.469727,1334.430054,32735,13408.900391,950.19,7187.399902,3789.219971,3941.45,3348.35,1742.170044,5465.899902,31375.949219,62618
